meter_id,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
MTR0000762,2461,2024-11-27 02:30:19.516882,43.494,223.08,25.11,0.913,0.651,49.908,Three,CHECK
MTR0000764,1876,2024-11-29 17:16:23.165291,3.598,247.15,36.18,0.901,3.065,49.963,Three,OK
MTR0000764,2210,2025-03-14 21:46:22.354071,41.467,220.95,33.84,0.827,4.235,49.857,Three,OK
MTR0000764,2589,2025-09-19 00:01:35.514151,4.394,225.1,27.8,0.79,7.01,50.042,Three,OK
MTR0000765,2275,2025-06-20 21:55:44.297080,40.362,227.38,23.05,0.918,2.782,49.772,Single,OK
MTR0000765,2575,2025-07-26 10:17:59.702544,30.889,218.53,27.04,0.988,1.809,50.012,Single,OK
MTR0000765,2660,2024-12-01 03:05:24.437061,4.46,228.6,32.2,0.78,7.595,50.215,Single,OK
MTR0000765,2748,2024-12-01 07:16:54.840873,33.804,246.91,28.8,0.908,1.75,50.482,Single,OK
MTR0000766,308,2024-11-23 02:36:55.703182,30.33,242.89,30.76,0.779,4.007,49.587,Single,OK
MTR0000766,530,2025-03-14 14:18:19.318545,28.646,241.32,28.71,0.944,4.482,50.355,Single,OK
MTR0000766,1021,2024-12-11 04:55:43.293017,2.858,217.73,30.25,0.909,1.365,49.899,Three,OK
MTR0000766,1623,2025-05-01 05:38:46.766391,31.109,222.96,36.41,0.911,8.862,49.998,Three,OK
MTR0000766,2330,2025-06-01 00:20:09.995502,38.048,222.78,21.71,0.852,3.808,50.468,Three,OK
MTR0000767,295,2025-01-02 11:17:13.300412,49.528,237.99,20.67,0.966,7.272,50.3,Single,OK
MTR0000767,1651,2025-03-23 13:31:00.127192,13.244,217.07,33.48,0.972,6.511,49.773,Single,CHECK
MTR0000768,452,2025-07-15 04:58:03.799956,41.518,249.05,27.91,0.928,2.29,49.818,Three,OK
MTR0000768,1144,2024-12-24 23:45:54.310894,12.01,243.89,39.28,0.767,6.975,50.079,Single,OK
MTR0000768,1464,2025-05-05 10:23:38.113793,47.066,236.17,22.7,0.817,9.711,50.365,Single,OK
MTR0000768,1998,2025-04-08 03:47:39.247189,47.22,224.92,21.45,0.84,7.67,49.983,Three,CHECK
MTR0000768,2195,2025-06-18 11:36:04.592239,43.971,248.16,38.55,0.825,1.84,49.614,Single,OK
MTR0000769,891,2025-09-17 08:40:29.357683,23.613,228.01,33.81,0.959,3.86,50.075,Single,OK
MTR0000769,1779,2024-12-04 02:57:37.889241,47.301,238.85,36.88,0.982,9.488,50.039,Three,OK
MTR0000769,2538,2025-02-14 12:23:08.026129,33.982,228.62,33.22,0.993,9.96,50.482,Single,OK
MTR0000770,2254,2024-12-12 13:05:32.827767,36.269,233.1,32.86,0.944,2.131,49.741,Single,OK
MTR0000770,2373,2025-05-03 17:15:20.262258,3.24,249.1,23.36,0.772,7.915,50.095,Three,OK
MTR0000771,109,2025-05-24 06:01:53.295822,30.523,248.31,23.69,0.791,6.293,50.25,Three,OK
MTR0000771,890,2025-10-16 00:32:09.289923,20.559,239.46,22.31,0.891,2.965,49.919,Three,OK
MTR0000771,1404,2025-04-04 06:15:39.693589,7.858,238.86,31.09,0.835,1.304,50.347,Single,OK
MTR0000771,1444,2025-06-07 21:36:22.546860,15.194,232.78,23.54,0.766,8.252,50.022,Three,OK
MTR0000772,1046,2025-04-13 12:06:43.791952,6.505,228.72,32.69,0.918,7.427,50.312,Three,OK
MTR0000773,335,2025-10-24 19:00:36.291718,1.043,232.71,38.05,0.906,3.491,49.909,Single,OK
MTR0000773,2612,2025-04-30 15:26:16.906573,24.584,229.47,22.95,0.887,0.848,49.602,Three,OK
MTR0000774,69,2025-06-19 20:23:01.534189,35.394,224.83,24.23,0.854,6.745,49.949,Single,OK
MTR0000774,206,2025-09-07 01:05:07.145989,34.632,213.2,28.94,0.799,7.089,49.847,Three,OK
MTR0000774,370,2025-08-31 04:08:21.267792,33.905,220.44,29.1,0.984,9.031,50.111,Single,OK
MTR0000774,1295,2025-05-18 23:31:34.816195,2.315,235.89,26.77,0.993,8.624,50.135,Three,OK
MTR0000774,2280,2025-03-19 20:35:36.003844,46.061,235.7,22.24,0.868,2.362,50.312,Three,OK
MTR0000775,41,2025-10-05 04:31:56.287557,10.906,237.32,35.31,0.758,3.115,49.528,Single,OK
MTR0000775,645,2025-10-26 11:46:49.721682,11.598,220.1,33.74,0.853,0.739,49.752,Three,OK
MTR0000775,1129,2024-12-01 04:20:43.891914,33.996,248.4,29.69,0.802,9.943,50.008,Three,OK
MTR0000775,1645,2025-02-27 04:37:14.196967,21.231,228.36,30.32,0.796,6.418,50.344,Three,OK
MTR0000775,1919,2025-02-12 00:37:57.077157,23.072,213.13,33.66,0.88,5.756,49.704,Three,OK
MTR0000776,887,2025-03-16 02:30:29.235622,33.532,234.15,37.14,0.967,4.034,50.291,Three,OK
MTR0000776,1883,2024-11-20 14:51:10.592593,49.936,219.21,34.12,0.858,5.98,50.447,Single,OK
MTR0000776,2113,2025-04-22 14:12:09.955839,20.799,238.78,35.62,0.988,5.848,49.91,Single,OK
MTR0000777,226,2024-12-23 23:58:34.510633,7.126,247.24,23.85,0.863,0.662,50.397,Three,OK
MTR0000777,230,2025-02-18 10:12:36.815602,8.912,242.6,28.18,0.975,7.591,50.484,Three,OK
MTR0000777,545,2025-07-07 19:20:33.133522,3.589,242.49,31.67,0.862,6.93,50.039,Three,OK
MTR0000777,886,2024-11-26 05:07:44.529823,31.709,247.5,27.81,0.905,9.297,49.597,Single,OK
MTR0000777,924,2025-02-02 08:53:56.075902,34.616,228.72,26.96,0.944,2.001,50.023,Single,OK
MTR0000777,1992,2025-03-27 17:18:55.310413,2.563,219.64,34.61,0.962,1.326,49.94,Single,OK
MTR0000777,2149,2025-02-15 10:25:32.684653,38.479,245.82,29.88,0.986,5.567,49.836,Single,CHECK
MTR0000777,2247,2025-07-29 21:26:18.809983,46.373,213.08,23.57,0.879,2.061,49.547,Single,OK
MTR0000777,2707,2025-04-22 22:00:04.126881,20.493,238.1,35.54,0.934,9.051,49.92,Single,OK
MTR0000778,1312,2024-12-21 22:37:33.485302,16.916,245.1,30.47,0.772,7.21,50.259,Single,OK
MTR0000779,282,2025-03-19 20:20:09.760572,1.671,220.74,25.16,0.813,5.474,49.931,Three,OK
MTR0000779,1481,2025-06-10 01:56:48.488960,26.335,236.78,21.43,0.934,8.746,50.145,Single,OK
MTR0000780,96,2025-06-07 13:52:58.064481,24.466,242.31,26.64,0.758,3.307,50.169,Three,OK
MTR0000780,1341,2025-09-26 13:52:29.003342,31.45,243.21,29.76,0.88,8.698,49.666,Three,OK
MTR0000780,1476,2025-06-16 11:33:58.422805,23.248,224.79,27.99,0.95,7.213,49.503,Three,OK
MTR0000780,2997,2024-12-24 12:24:12.450973,20.864,237.27,24.49,0.893,4.848,49.779,Three,OK
MTR0000781,493,2024-12-18 19:08:45.365327,19.506,220.44,25.72,0.983,4.848,49.677,Single,OK
MTR0000781,1169,2025-02-16 18:29:31.595706,46.48,230.78,32.77,0.929,4.058,50.37,Single,OK
MTR0000781,2954,2025-05-14 03:17:31.565159,24.03,215.65,22.54,0.881,2.466,50.227,Single,CHECK
MTR0000782,1309,2025-02-09 12:47:43.752303,0.236,236.06,26.05,0.754,9.071,50.236,Three,OK
MTR0000782,1399,2025-05-01 21:11:03.138255,11.239,225.07,35.73,0.937,3.955,49.986,Three,OK
MTR0000783,374,2025-05-11 16:08:28.105317,13.6,248.1,27.9,0.8,1.685,49.938,Single,OK
MTR0000783,385,2025-05-07 17:41:13.347251,15.141,235.76,32.52,0.814,1.4,50.341,Single,OK
MTR0000783,888,2025-03-22 22:51:46.794706,19.574,228.83,31.44,0.909,9.211,50.07,Three,OK
MTR0000783,1933,2025-04-22 02:18:26.612076,12.875,222.11,26.74,0.998,0.708,49.929,Three,OK
MTR0000784,1087,2025-08-05 17:27:46.264306,8.548,210.31,27.18,0.807,8.972,50.377,Three,OK
MTR0000784,1839,2025-11-13 15:45:05.397975,36.691,243.53,39.08,0.97,1.9,49.534,Single,OK
MTR0000785,2948,2025-08-18 03:00:12.342903,12.695,233.47,32.27,0.901,3.561,50.242,Three,OK
MTR0000786,504,2025-03-02 02:49:06.934809,45.176,233.7,30.95,0.846,5.841,50.452,Single,OK
MTR0000786,1565,2025-07-13 20:55:34.230891,41.835,217.83,37.34,0.781,9.0,49.955,Three,OK
MTR0000786,2657,2025-01-12 18:57:57.335899,47.882,221.28,22.72,0.905,0.819,50.275,Three,OK
MTR0000786,2810,2025-01-29 16:45:06.138775,20.762,236.73,28.82,0.766,9.234,49.669,Three,OK
MTR0000787,2068,2025-03-09 05:26:52.793928,4.692,210.88,37.12,0.977,1.436,49.687,Single,OK
MTR0000787,2925,2025-05-08 13:32:23.570438,3.846,226.3,37.44,0.82,8.845,50.072,Three,OK
MTR0000788,1039,2025-10-23 13:37:28.266042,31.852,239.71,23.37,0.958,4.16,50.453,Three,OK
MTR0000788,1286,2025-02-09 19:17:23.429361,28.669,230.91,39.25,0.938,9.65,49.704,Single,OK
MTR0000789,213,2025-10-06 16:21:19.216898,18.812,237.91,30.66,0.842,7.78,49.697,Three,OK
MTR0000789,270,2025-07-03 18:41:53.933187,24.999,220.69,23.44,0.869,8.265,50.433,Single,CHECK
MTR0000789,1700,2025-08-31 05:56:39.246764,47.637,248.4,25.69,0.901,3.65,50.233,Single,OK
MTR0000790,218,2025-11-09 13:14:08.207391,34.314,244.42,22.85,0.984,6.362,49.732,Single,OK
MTR0000790,1649,2025-05-02 01:32:54.778882,8.66,232.64,28.17,0.974,2.527,49.881,Three,OK
MTR0000791,1262,2025-09-02 11:52:05.271514,49.336,233.4,20.87,0.99,9.279,49.727,Single,OK
MTR0000791,1659,2025-06-03 04:26:46.458177,8.487,226.49,22.98,0.767,6.611,49.75,Single,OK
MTR0000792,844,2025-03-12 10:31:17.804722,32.254,240.19,22.2,0.926,5.893,50.243,Single,OK
MTR0000793,1048,2024-12-23 16:11:54.523466,10.107,219.22,25.84,0.981,6.111,50.3,Three,OK
MTR0000793,1477,2025-10-19 09:04:18.041765,16.781,224.73,22.78,0.761,9.711,50.41,Three,OK
MTR0000793,1917,2025-11-15 14:17:05.670368,44.353,241.73,26.63,0.865,9.447,50.341,Three,OK
MTR0000793,2492,2025-11-13 08:51:00.209245,5.898,212.26,24.99,0.93,0.352,49.894,Three,OK
MTR0000794,536,2025-01-14 15:59:02.974722,34.273,237.15,33.39,0.887,3.105,49.854,Three,OK
MTR0000794,1263,2025-03-15 19:19:53.356059,18.1,227.17,21.43,0.904,2.884,49.679,Single,OK
MTR0000794,1337,2025-05-14 04:00:28.132728,31.814,213.45,32.9,0.875,7.161,49.748,Single,OK
MTR0000794,1577,2025-07-23 07:21:20.637246,28.58,241.15,38.93,0.861,3.959,49.592,Three,OK
MTR0000794,1832,2025-05-19 00:11:22.448745,4.789,241.55,30.84,0.879,9.376,50.201,Three,OK
MTR0000794,2098,2025-07-27 05:06:34.719712,31.989,232.31,25.23,0.839,3.75,50.499,Three,OK
MTR0000795,820,2025-10-19 16:54:51.873413,27.802,213.14,30.04,0.907,5.133,50.287,Single,OK
MTR0000795,2930,2025-02-09 13:39:32.324673,44.244,218.83,25.66,0.802,5.676,49.841,Three,OK
MTR0000795,2964,2025-09-29 21:00:11.681291,20.701,247.7,34.72,0.972,1.947,50.094,Single,CHECK
MTR0000795,2975,2025-08-18 03:09:45.304283,43.029,236.84,34.21,0.809,2.293,49.936,Three,OK
MTR0000796,354,2025-03-05 03:38:30.862899,26.742,241.93,24.84,0.842,9.597,49.802,Single,OK
MTR0000796,1243,2025-09-06 22:32:38.957647,19.733,213.99,38.34,0.926,6.361,49.602,Single,OK
MTR0000796,1950,2025-04-22 16:06:57.199437,44.152,219.63,30.36,0.789,8.889,49.585,Three,CHECK
MTR0000797,495,2025-08-05 12:36:43.735324,30.228,226.15,31.74,0.772,6.853,49.683,Three,OK
MTR0000797,904,2025-01-18 07:11:43.926923,2.875,234.12,25.54,0.947,6.579,49.868,Single,OK
MTR0000798,488,2025-11-04 12:17:44.364388,24.645,230.67,28.71,0.972,3.761,49.525,Single,OK
MTR0000798,1846,2025-04-16 11:56:52.568708,43.521,237.54,26.38,0.888,9.2,49.825,Single,OK
MTR0000799,1070,2025-03-14 15:21:13.040834,16.151,249.9,22.57,0.953,3.863,50.417,Three,OK
MTR0000799,1910,2025-04-01 02:41:53.670408,0.964,217.3,38.2,0.93,5.583,49.856,Three,OK
MTR0000799,1971,2025-07-22 04:28:42.642724,15.033,249.86,31.16,0.755,7.162,50.206,Three,ALERT
MTR0000800,2766,2025-01-10 21:32:41.349113,38.871,216.51,20.35,0.805,8.397,49.732,Single,OK
MTR0000800,2942,2025-09-03 18:25:04.361767,9.893,239.94,28.44,0.987,5.092,49.86,Three,OK
MTR0000801,227,2025-04-02 00:04:08.457623,39.587,247.02,22.24,0.958,7.084,50.003,Single,OK
MTR0000801,1483,2025-02-11 02:50:34.991917,20.907,222.11,31.61,0.943,4.905,50.359,Three,OK
MTR0000801,1715,2025-10-30 15:52:59.589253,18.137,223.76,24.42,0.949,9.318,50.381,Three,OK
MTR0000801,2403,2025-06-19 15:02:31.669519,15.316,234.32,21.54,0.811,9.696,49.669,Three,OK
MTR0000802,1111,2025-07-07 03:37:35.471215,33.671,214.83,36.95,0.849,2.118,50.384,Three,CHECK
MTR0000802,1597,2025-06-30 20:38:33.363099,37.164,216.13,38.34,0.781,0.768,50.23,Single,OK
MTR0000803,465,2025-07-14 23:00:12.712684,0.867,224.37,36.77,0.853,5.228,49.661,Three,OK
MTR0000804,27,2025-04-04 11:09:46.020934,24.668,234.56,30.3,0.995,8.124,50.06,Three,OK
MTR0000804,1701,2025-07-12 23:14:27.817561,31.363,224.16,35.11,0.796,3.454,49.594,Single,OK
MTR0000805,1976,2025-10-14 20:09:19.342316,35.604,247.39,26.55,0.922,3.608,50.42,Single,OK
MTR0000807,807,2025-08-25 19:54:10.683700,26.994,240.64,35.7,0.934,2.322,49.675,Single,OK
MTR0000807,1379,2024-12-11 22:57:31.444409,47.519,237.86,26.78,0.948,7.284,49.801,Three,OK
MTR0000807,1523,2025-04-28 19:12:17.269118,1.402,243.43,20.5,0.761,8.522,50.152,Single,OK
MTR0000807,2177,2025-08-30 15:00:05.705940,20.036,227.3,37.05,0.796,1.395,50.459,Single,CHECK
MTR0000807,2379,2025-03-19 05:29:07.114645,7.958,218.18,21.43,0.993,2.267,49.872,Three,OK
MTR0000808,896,2025-02-17 00:56:50.171968,42.455,234.5,28.85,0.93,3.064,49.521,Single,OK
MTR0000809,391,2024-11-24 19:49:51.206511,23.018,221.4,24.94,0.82,7.539,49.611,Three,OK
MTR0000809,898,2025-06-09 12:19:15.519517,34.318,226.31,22.66,0.953,1.428,49.626,Three,OK
MTR0000809,903,2025-01-01 02:31:34.351808,27.111,223.76,34.76,0.997,3.728,49.987,Three,OK
MTR0000809,965,2025-08-15 16:38:08.733491,25.471,239.86,28.97,0.939,7.007,50.398,Single,CHECK
MTR0000810,665,2024-12-06 00:04:51.963749,49.158,229.88,39.3,0.799,6.811,49.831,Single,OK
MTR0000810,861,2025-11-05 22:51:41.570931,25.16,228.64,28.31,0.78,6.106,50.301,Three,OK
MTR0000810,1102,2025-04-20 05:59:59.085530,8.872,238.83,35.6,0.975,8.636,50.302,Three,OK
MTR0000811,785,2025-01-08 22:51:29.020037,33.54,233.24,37.31,0.962,1.673,50.43,Single,OK
MTR0000811,1986,2025-06-05 13:50:45.696244,20.708,245.45,21.71,0.766,6.678,49.721,Single,OK
MTR0000811,2065,2025-10-27 12:51:37.580615,33.108,246.3,22.99,0.978,3.819,49.549,Single,OK
MTR0000811,2147,2025-10-08 19:52:29.393986,40.902,241.47,33.12,0.886,5.549,50.035,Single,OK
MTR0000812,788,2025-11-15 15:30:50.897173,41.591,223.88,37.41,0.793,9.112,49.927,Three,OK
MTR0000812,1318,2025-02-25 08:23:19.760288,39.732,214.48,37.61,0.954,4.88,50.368,Single,OK
MTR0000812,1793,2025-08-24 12:18:51.666991,6.652,213.23,26.65,0.845,7.613,50.39,Three,OK
MTR0000812,2825,2025-07-15 16:33:10.753480,46.541,222.23,27.21,0.955,1.227,49.683,Three,OK
MTR0000814,291,2024-12-30 11:56:05.709740,7.417,216.83,25.01,0.968,6.649,49.527,Single,OK
MTR0000814,1016,2025-06-24 19:04:48.548098,0.979,220.45,20.15,0.835,5.225,49.802,Single,OK
MTR0000814,2710,2025-05-13 15:18:21.109243,39.759,229.61,38.58,0.769,2.108,50.113,Single,OK
MTR0000814,2947,2025-01-14 01:48:09.371376,36.354,220.82,25.38,0.886,3.434,50.342,Single,OK
MTR0000816,1835,2025-03-20 10:45:34.445156,47.772,215.69,39.38,0.874,6.447,50.03,Single,OK
MTR0000816,2717,2025-03-16 22:07:12.598910,44.497,210.76,29.24,0.873,8.263,50.402,Single,OK
MTR0000817,996,2025-09-10 04:20:27.240005,32.468,249.74,35.01,0.879,9.43,49.814,Three,OK
MTR0000818,619,2024-12-09 08:48:27.171206,0.608,225.29,30.23,0.81,9.209,49.892,Three,CHECK
MTR0000818,1186,2025-04-12 19:35:01.569268,19.972,238.23,25.6,0.907,5.014,49.937,Three,OK
MTR0000818,1644,2025-06-11 23:42:31.941286,27.49,235.45,24.48,0.937,6.765,49.622,Single,CHECK
MTR0000818,1929,2025-01-15 00:31:08.203614,0.66,248.18,20.45,0.79,7.796,49.607,Three,OK
MTR0000819,273,2025-03-10 00:41:13.386475,15.95,245.34,31.87,0.99,2.46,50.309,Three,OK
MTR0000819,860,2025-01-18 03:11:51.333786,24.324,219.82,34.05,0.753,0.44,50.115,Single,CHECK
MTR0000819,1413,2025-09-16 11:02:54.052195,0.87,235.07,36.69,0.82,7.891,49.519,Three,OK
MTR0000819,1743,2025-11-16 15:12:45.029268,21.207,242.02,38.84,0.829,2.957,49.8,Single,OK
MTR0000819,1880,2025-03-30 21:49:57.822015,22.145,214.7,24.97,0.997,1.573,49.554,Three,OK
MTR0000819,2419,2025-03-17 17:50:46.808438,28.976,217.68,22.93,0.951,3.295,50.123,Three,OK
MTR0000820,346,2024-12-21 22:09:30.263157,41.765,239.1,32.21,0.76,5.571,49.626,Three,OK
MTR0000820,694,2024-11-20 22:57:04.419040,19.907,211.51,26.17,0.887,5.292,49.781,Three,OK
MTR0000820,1272,2025-10-04 12:15:50.577801,27.179,222.0,35.78,0.849,8.04,49.693,Single,OK
MTR0000821,144,2025-11-06 06:02:48.224393,13.049,240.85,21.41,0.939,3.571,49.577,Three,CHECK
MTR0000821,1863,2025-04-18 19:15:20.746186,24.27,224.7,38.73,0.958,7.527,49.927,Single,OK
MTR0000821,2073,2025-09-22 06:45:15.268128,43.615,232.95,34.78,0.879,6.912,50.152,Single,OK
MTR0000822,798,2025-05-09 01:44:57.686744,0.019,215.7,27.22,0.926,3.968,49.782,Three,OK
MTR0000823,2618,2025-04-23 04:01:29.447439,2.293,240.81,21.23,0.888,7.06,49.798,Single,OK
MTR0000824,446,2025-10-13 02:54:16.346913,45.001,215.27,22.46,0.863,1.566,49.642,Three,OK
MTR0000824,546,2025-10-29 12:59:44.990761,22.058,227.84,27.32,0.918,4.166,49.895,Three,OK
MTR0000824,681,2025-07-06 23:19:23.925411,49.178,248.13,39.52,0.861,4.035,50.095,Three,OK
MTR0000824,944,2025-01-14 12:38:07.869175,40.039,225.95,35.87,0.986,7.996,50.458,Three,OK
MTR0000824,2690,2025-08-19 11:05:27.339484,20.475,232.98,21.67,0.833,5.01,50.288,Three,OK
MTR0000824,2808,2025-09-06 06:44:29.131160,33.582,225.79,25.1,0.944,4.842,50.339,Single,OK
MTR0000825,293,2025-08-16 01:23:51.369971,6.082,221.78,37.96,0.979,7.476,50.146,Three,OK
MTR0000825,484,2025-02-10 17:02:18.167073,29.08,247.75,23.67,0.766,2.978,50.277,Three,OK
MTR0000825,2106,2025-09-01 07:01:53.618229,17.772,216.94,26.2,0.809,1.225,50.287,Single,OK
MTR0000825,2207,2025-01-28 21:43:11.557208,47.301,239.86,36.74,0.939,6.187,49.932,Three,CHECK
MTR0000825,2231,2025-05-12 11:47:28.279061,5.036,232.46,38.97,0.802,7.357,50.27,Single,OK
MTR0000826,184,2025-03-09 15:42:00.750932,9.93,246.29,23.43,0.97,4.654,49.912,Single,OK
MTR0000826,842,2025-09-14 07:57:52.753765,35.073,224.77,35.91,0.977,4.321,49.977,Three,OK
MTR0000826,843,2025-09-05 09:02:37.895775,23.042,247.63,22.54,0.868,0.878,49.653,Single,OK
MTR0000826,1366,2025-04-18 16:28:34.932157,38.562,212.83,21.72,0.905,6.547,50.071,Three,OK
MTR0000827,102,2024-12-20 23:02:02.998456,26.643,246.92,39.41,0.96,2.007,49.818,Three,OK
MTR0000827,231,2025-03-12 21:49:04.152479,16.239,249.31,23.78,0.99,7.602,50.161,Single,OK
MTR0000827,2260,2024-12-20 22:41:16.031264,18.909,231.12,29.99,0.803,7.317,49.586,Single,OK
MTR0000827,2628,2025-06-17 00:13:31.784264,12.165,226.92,22.33,0.95,9.574,50.129,Three,OK
MTR0000827,2658,2025-07-07 04:27:51.344167,6.36,234.69,34.25,0.97,6.413,50.483,Three,OK
MTR0000827,2793,2025-09-17 06:37:43.775728,19.909,213.22,20.92,0.767,0.711,50.04,Single,OK
MTR0000828,358,2025-06-01 10:35:04.426342,14.747,229.84,26.88,0.804,2.457,50.255,Single,OK
MTR0000828,1259,2025-07-05 12:29:49.601700,31.642,236.45,31.38,0.781,6.043,50.187,Single,OK
MTR0000828,1289,2024-12-21 17:48:15.481152,21.717,236.48,39.58,0.904,6.93,49.842,Three,OK
MTR0000828,1691,2024-12-03 04:56:19.563387,8.011,216.91,21.04,0.982,0.165,50.3,Three,OK
MTR0000829,976,2024-11-23 22:47:56.070387,9.267,210.89,33.09,0.833,9.54,50.019,Single,OK
MTR0000829,1823,2024-12-22 09:53:28.596431,8.599,239.37,33.55,0.973,8.316,49.612,Three,OK
MTR0000829,1899,2025-10-15 11:16:57.423229,32.463,217.7,37.07,0.824,3.073,50.014,Three,OK
MTR0000829,2246,2025-07-14 00:57:12.170485,1.972,241.88,21.68,0.99,1.772,50.134,Three,OK
MTR0000830,1381,2025-01-29 03:05:23.756068,23.427,217.31,30.6,0.768,6.61,50.425,Three,OK
MTR0000830,1875,2024-12-06 00:58:58.041900,45.554,247.75,33.33,0.945,6.269,49.653,Three,OK
MTR0000831,989,2025-01-04 16:36:59.551117,34.415,217.66,26.51,0.85,7.784,49.91,Three,OK
MTR0000831,1364,2025-01-10 23:59:13.754481,0.412,220.25,27.0,0.81,1.508,49.64,Single,OK
MTR0000833,542,2024-11-24 18:16:30.690384,37.541,234.97,29.41,0.818,9.673,49.623,Three,OK
MTR0000833,1212,2025-06-01 04:57:17.738416,20.095,242.83,33.07,0.97,1.741,49.535,Single,OK
MTR0000833,2698,2025-07-26 15:46:39.485684,3.035,248.33,24.87,0.908,2.544,50.378,Three,OK
MTR0000834,29,2025-10-01 11:11:44.315351,12.42,213.33,31.02,0.96,0.914,49.833,Single,OK
MTR0000834,179,2025-06-10 17:51:10.189897,4.145,241.52,23.06,0.755,2.355,49.595,Single,OK
MTR0000834,704,2025-01-07 21:43:06.770480,22.385,242.01,24.62,0.803,3.19,49.758,Three,OK
MTR0000834,1797,2025-09-01 22:47:23.213216,26.194,210.55,21.47,0.928,6.619,49.728,Single,OK
MTR0000835,111,2025-03-28 17:44:47.474635,1.132,247.99,21.85,0.771,0.773,49.942,Three,OK
MTR0000835,1826,2025-10-03 18:26:51.794172,39.48,238.23,37.02,0.986,9.314,50.158,Three,OK
MTR0000836,576,2025-07-11 14:22:29.055285,32.163,232.95,35.05,0.953,2.704,50.216,Three,OK
MTR0000836,1086,2025-09-19 21:58:11.306825,27.144,247.37,23.73,0.871,7.126,49.691,Three,OK
MTR0000836,1884,2025-04-22 06:07:19.440052,7.682,225.81,29.98,0.8,2.504,49.687,Single,OK
MTR0000837,647,2025-10-15 14:01:04.609804,30.261,231.62,23.05,0.913,1.206,50.028,Single,CHECK
MTR0000837,2957,2025-11-01 05:22:01.140366,29.411,230.98,31.82,0.817,6.636,49.709,Three,OK
MTR0000838,330,2025-03-21 17:19:49.178977,23.302,218.57,21.05,0.94,4.693,50.262,Single,CHECK
MTR0000838,2159,2024-12-02 12:42:39.758449,8.121,228.43,21.52,0.885,3.447,50.385,Single,OK
MTR0000838,2459,2025-08-11 15:04:16.516443,32.067,243.72,38.12,0.896,3.941,50.335,Single,OK
MTR0000839,2060,2025-02-28 13:54:12.586384,7.887,241.56,31.03,0.862,3.665,50.166,Single,CHECK
MTR0000839,2977,2025-07-23 21:59:17.351836,5.911,234.82,31.02,0.939,8.293,49.577,Single,OK
MTR0000840,171,2025-09-07 07:09:21.437330,9.926,235.89,23.99,0.844,2.964,50.034,Single,OK
MTR0000840,240,2025-06-26 10:09:34.365484,49.836,244.69,30.89,0.944,5.108,50.354,Three,OK
MTR0000840,1293,2025-09-16 01:45:03.227264,28.076,229.04,24.45,0.832,9.23,49.784,Single,OK
MTR0000840,1561,2025-03-24 21:49:40.077518,7.4,227.71,36.3,0.858,8.228,50.067,Single,OK
MTR0000840,2771,2025-02-26 05:47:47.839789,34.761,241.41,34.97,0.9,2.684,49.935,Single,OK
MTR0000841,818,2025-10-23 07:35:09.740863,8.125,249.57,38.78,0.792,8.558,50.334,Single,OK
MTR0000841,1617,2025-01-21 15:11:21.490003,24.065,215.37,20.62,0.927,7.461,49.602,Three,OK
MTR0000841,2031,2025-08-07 03:58:14.272121,27.525,218.46,39.36,0.998,7.462,50.451,Three,OK
MTR0000842,151,2025-01-06 02:03:55.747113,21.866,241.1,20.27,0.913,6.493,49.572,Three,OK
MTR0000842,344,2025-06-04 10:48:11.537778,38.684,228.49,30.49,1.0,2.821,49.501,Single,OK
MTR0000842,568,2025-10-01 06:40:04.329308,14.973,226.97,30.51,0.934,6.606,49.819,Single,OK
MTR0000842,1022,2025-07-14 23:11:25.384759,18.67,241.16,35.46,0.755,4.138,49.803,Three,OK
MTR0000842,1794,2025-03-04 00:45:35.662298,30.664,226.27,38.11,0.769,4.603,50.138,Three,OK
MTR0000842,2091,2025-09-29 20:48:16.918327,43.812,246.42,22.79,0.852,6.864,49.505,Three,OK
MTR0000842,2848,2025-06-04 02:54:09.621000,5.216,215.93,32.52,0.871,0.899,49.679,Single,OK
MTR0000843,203,2024-11-21 10:23:28.581986,27.156,232.79,33.64,0.833,7.541,49.847,Single,OK
MTR0000843,656,2025-06-18 20:12:28.748669,47.122,236.73,20.51,0.789,0.943,50.008,Single,OK
MTR0000843,1371,2025-02-17 07:31:49.893078,28.91,222.7,36.22,0.771,1.078,50.482,Single,OK
MTR0000843,2245,2025-02-06 06:50:20.297914,2.17,217.32,30.54,0.834,0.668,50.475,Three,OK
MTR0000843,2709,2025-03-19 15:26:37.854105,18.668,222.99,21.31,0.98,3.482,49.766,Three,OK
MTR0000844,998,2025-08-24 16:39:43.499287,24.794,236.64,26.86,0.967,0.184,50.357,Three,OK
MTR0000844,2131,2025-09-03 23:12:35.353259,21.999,240.05,33.13,0.849,8.48,50.073,Three,OK
MTR0000845,535,2025-01-15 00:23:47.659897,46.141,213.71,32.81,0.751,6.407,49.515,Single,OK
MTR0000845,1466,2025-01-04 15:57:54.357030,21.158,240.29,25.27,0.896,7.62,50.118,Three,OK
MTR0000845,2686,2024-11-22 15:46:16.792121,20.875,223.37,32.01,0.948,9.056,50.317,Three,OK
MTR0000846,140,2024-11-18 23:54:01.048097,46.144,235.53,27.95,0.802,1.046,49.659,Single,OK
MTR0000847,375,2025-05-17 16:10:38.393087,43.38,236.03,35.35,0.784,5.583,50.321,Single,OK
